lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,roof_matl,roof_style,street,land_contour,land_slope,lot_config,lot_shape,garage_type,exter_cond,exter_qual,bsmt_exposure,bldg_type,saleprice
24.0,1920,1971,1971,376.0,471.0,0.0,294.0,765.0,765,600,0,1365,440.0,240,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,TwnhsE,122500
68.0,10110,2003,2003,0.0,80.0,555.0,200.0,835.0,835,861,0,1696,542.0,143,66,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,188000
91.0,10984,2005,2006,0.0,0.0,0.0,945.0,945.0,945,864,0,1809,638.0,144,54,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Gd,1Fam,209700
85.0,14082,2006,2006,945.0,1558.0,0.0,662.0,2220.0,2234,0,0,2234,724.0,390,80,0,0,0,0,CompShg,Hip,Pave,HLS,Gtl,Inside,IR1,Attchd,TA,Gd,Gd,1Fam,441929
50.0,8480,1993,1994,120.0,602.0,0.0,284.0,886.0,886,794,0,1680,474.0,144,96,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,163000
,12205,1966,2007,157.0,568.0,0.0,264.0,832.0,976,1111,0,2087,444.0,133,168,0,0,0,0,CompShg,Gable,Pave,Low,Gtl,Inside,IR1,Attchd,TA,TA,Gd,1Fam,187500
90.0,15750,1999,2000,260.0,1246.0,0.0,216.0,1462.0,1513,0,0,1513,521.0,135,34,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,FR3,Reg,Attchd,TA,Gd,Gd,1Fam,220000
70.0,8050,1967,1993,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,308.0,88,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,127000
60.0,7200,1955,2007,0.0,0.0,0.0,0.0,0.0,827,0,0,827,392.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,,1Fam,107500
35.0,6300,1914,2001,0.0,0.0,0.0,742.0,742.0,742,742,0,1484,0.0,0,291,134,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,1Fam,128000
30.0,5232,1925,2004,0.0,0.0,0.0,680.0,680.0,764,0,0,764,504.0,0,0,0,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,IR3,Detchd,TA,TA,No,1Fam,73000
72.0,11846,2003,2004,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,1792,874.0,206,49,0,0,0,0,CompShg,Hip,Pave,HLS,Gtl,Inside,IR1,Attchd,TA,Gd,Gd,1Fam,374000
130.0,16900,2001,2002,1110.0,1075.0,0.0,404.0,1479.0,1515,1134,0,2649,746.0,0,60,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,421250
,9636,1992,1993,0.0,0.0,0.0,808.0,808.0,808,785,0,1593,389.0,342,40,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,TA,No,1Fam,178000
90.0,10012,1972,1972,0.0,920.0,180.0,38.0,1138.0,1181,0,0,1181,588.0,0,0,180,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Av,1Fam,137500
91.0,14303,1994,1994,554.0,1314.0,0.0,672.0,1986.0,1987,0,0,1987,691.0,262,36,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Gd,1Fam,301500
43.0,5707,1935,1950,0.0,0.0,0.0,583.0,583.0,647,595,0,1242,180.0,329,96,0,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,105000
78.0,9360,1968,2004,203.0,760.0,0.0,216.0,976.0,976,0,0,976,504.0,94,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,157500
40.0,5680,1901,1950,0.0,0.0,0.0,969.0,969.0,969,245,0,1214,216.0,0,0,77,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,117000
70.0,7000,1962,1962,0.0,468.0,0.0,396.0,864.0,864,0,0,864,336.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,105000
51.0,10480,1936,1950,0.0,0.0,0.0,1064.0,1064.0,1166,0,473,1639,240.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,115000
95.0,11578,2008,2008,302.0,0.0,0.0,1736.0,1736.0,1736,0,0,1736,834.0,319,90,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Ex,No,1Fam,360000
64.0,7018,1979,1979,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,400.0,0,0,0,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Attchd,TA,TA,,Duplex,118858
,9130,1966,2000,252.0,400.0,64.0,336.0,800.0,800,832,0,1632,484.0,0,40,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,173000
60.0,10800,1890,1998,0.0,0.0,0.0,630.0,630.0,725,0,0,725,320.0,0,30,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,78500
62.0,8244,2004,2004,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,440.0,100,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,183500
60.0,6000,1953,1953,0.0,0.0,0.0,936.0,936.0,936,0,0,936,576.0,0,32,112,0,0,0,CompShg,Gable,Pave,Bnk,Mod,Inside,Reg,Detchd,TA,Fa,No,2fmCon,93000
,3621,2003,2003,72.0,1084.0,0.0,322.0,1406.0,1589,0,0,1589,630.0,143,20,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,TwnhsE,226500
59.0,7837,1993,1994,0.0,0.0,0.0,799.0,799.0,799,772,0,1571,380.0,0,40,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,178000
72.0,10665,2003,2003,167.0,1013.0,0.0,440.0,1453.0,1479,0,0,1479,558.0,144,29,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,226000
70.0,10457,1969,1969,178.0,496.0,288.0,0.0,784.0,784,848,0,1632,898.0,0,173,368,0,0,0,CompShg,Gable,Pave,Lvl,Mod,Inside,IR1,Attchd,Ex,Gd,Gd,1Fam,173000
60.0,8281,1965,1965,0.0,553.0,311.0,0.0,864.0,864,0,0,864,360.0,0,0,236,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,No,1Fam,62383
67.0,14948,2008,2008,268.0,1330.0,0.0,122.0,1452.0,1476,1237,0,2713,858.0,126,66,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Ex,Av,1Fam,446261
43.0,7000,1926,1997,0.0,424.0,0.0,200.0,624.0,743,736,0,1479,312.0,530,0,56,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,160000
,3940,2004,2004,24.0,1087.0,0.0,306.0,1393.0,1576,0,0,1576,668.0,143,20,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,219990
93.0,9382,1999,2000,125.0,0.0,0.0,1468.0,1468.0,1479,0,0,1479,577.0,120,25,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,191000
55.0,6854,1925,1994,0.0,317.0,227.0,212.0,756.0,916,144,0,1060,308.0,0,65,0,0,150,0,CompShg,Gable,Pave,Bnk,Mod,Inside,Reg,Detchd,Gd,TA,No,1Fam,136500
,11515,1958,1994,0.0,0.0,0.0,0.0,0.0,943,0,0,943,308.0,0,0,60,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Detchd,TA,TA,,1Fam,80000
,13837,1988,1988,178.0,1002.0,202.0,0.0,1204.0,1377,806,0,2183,786.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,Gd,Gd,No,1Fam,229000
80.0,9938,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062,887,0,1949,574.0,156,90,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,236000
85.0,12633,2006,2007,242.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,932.0,160,36,0,0,108,0,CompShg,Hip,Pave,HLS,Gtl,Inside,IR1,Attchd,TA,Ex,Gd,1Fam,392000
57.0,6876,1927,1950,0.0,522.0,0.0,198.0,720.0,1146,784,0,1930,316.0,0,0,213,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,149000
36.0,3951,1998,1999,0.0,128.0,842.0,0.0,970.0,1469,924,0,2393,846.0,0,90,0,0,94,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Ex,Mn,TwnhsE,345000
62.0,9856,1900,2005,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,624.0,0,72,167,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Detchd,Gd,Gd,No,1Fam,169000
84.0,17808,1946,1950,0.0,0.0,0.0,484.0,484.0,1242,0,0,1242,336.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,109900
74.0,9627,1993,1994,94.0,758.0,0.0,238.0,996.0,996,1004,0,2000,650.0,190,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Mod,Inside,Reg,Attchd,TA,TA,Av,1Fam,188000
50.0,6000,1939,1950,0.0,0.0,0.0,780.0,780.0,825,587,0,1412,280.0,45,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Fa,TA,No,1Fam,132500
65.0,9757,1994,1994,0.0,755.0,0.0,235.0,990.0,990,0,0,990,440.0,66,0,0,0,92,0,CompShg,Gable,Pave,Low,Mod,Inside,Reg,Attchd,Gd,TA,No,1Fam,143000
58.0,9280,1951,1951,0.0,557.0,0.0,785.0,1342.0,1342,0,0,1342,256.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,125000
120.0,14780,2005,2005,568.0,1505.0,0.0,363.0,1868.0,1868,0,0,1868,1085.0,354,56,0,0,156,0,CompShg,Hip,Pave,HLS,Mod,Corner,IR1,Attchd,TA,Ex,Gd,1Fam,415000
60.0,7740,1910,1950,0.0,0.0,0.0,622.0,622.0,741,622,0,1363,528.0,0,0,0,0,168,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,125500
80.0,9600,1958,1988,183.0,620.0,620.0,0.0,1240.0,1632,0,0,1632,338.0,289,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,139000
97.0,13478,2008,2008,420.0,1338.0,0.0,384.0,1722.0,1728,568,0,2296,842.0,382,274,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Ex,Gd,1Fam,451950
65.0,10926,1959,1959,74.0,0.0,0.0,1678.0,1678.0,1678,0,0,1678,0.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,Duplex,119900
,6853,2001,2002,136.0,1005.0,0.0,262.0,1267.0,1296,0,0,1296,471.0,192,25,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,220000
85.0,10667,1971,1971,302.0,838.0,0.0,749.0,1587.0,1587,0,0,1587,525.0,0,44,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,167300
45.0,8212,1941,1950,0.0,626.0,0.0,94.0,720.0,854,444,0,1298,256.0,84,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,122000
70.0,9100,1963,1963,336.0,1332.0,0.0,396.0,1728.0,1728,0,0,1728,504.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Duplex,125000
50.0,6000,1957,1957,0.0,308.0,0.0,620.0,928.0,928,0,0,928,288.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,112500
78.0,9316,2005,2006,0.0,0.0,0.0,879.0,879.0,879,916,0,1795,578.0,164,111,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,1Fam,191000
75.0,9464,1958,1958,135.0,570.0,0.0,510.0,1080.0,1080,0,0,1080,288.0,0,0,0,0,130,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,136000
80.0,10400,1998,1998,0.0,0.0,0.0,866.0,866.0,866,913,0,1779,546.0,198,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,Av,1Fam,197900
59.0,5310,1910,2003,0.0,0.0,0.0,485.0,485.0,1001,634,0,1635,255.0,394,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,117000
64.0,7406,2006,2006,84.0,684.0,0.0,515.0,1199.0,1220,0,0,1220,632.0,105,54,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,194000
,4538,2001,2001,179.0,1004.0,0.0,306.0,1310.0,1310,0,0,1310,545.0,277,45,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,TwnhsE,285000
62.0,10106,1940,1999,0.0,351.0,181.0,112.0,644.0,808,547,0,1355,0.0,140,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,Gd,TA,No,2fmCon,127500
,13346,1992,2000,0.0,728.0,0.0,367.0,1095.0,1166,1129,0,2295,590.0,0,40,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,268000
57.0,9639,1900,1950,0.0,0.0,0.0,1075.0,1075.0,1156,642,0,1798,342.0,0,0,160,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,137000
,15387,1967,1967,0.0,603.0,294.0,723.0,1620.0,1620,0,0,1620,578.0,0,62,192,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,TA,No,1Fam,215000
75.0,10050,1955,1955,0.0,288.0,0.0,928.0,1216.0,1216,0,0,1216,336.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,129500
,6240,1936,1950,0.0,0.0,0.0,896.0,896.0,896,448,0,1344,240.0,200,114,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,115000
45.0,7506,1925,1950,0.0,0.0,0.0,747.0,747.0,747,412,0,1159,288.0,84,0,96,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,Gd,TA,No,1Fam,114000
,8900,1966,1966,0.0,1056.0,0.0,0.0,1056.0,1056,0,0,1056,384.0,0,42,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,107000
80.0,8480,1947,1950,0.0,442.0,0.0,390.0,832.0,832,384,0,1216,336.0,158,0,102,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,118500
50.0,6000,1929,1950,0.0,0.0,0.0,862.0,862.0,950,208,0,1158,208.0,0,0,112,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,BuiltIn,TA,TA,No,1Fam,120000
74.0,8847,2005,2005,148.0,769.0,0.0,769.0,1538.0,1538,0,0,1538,484.0,146,40,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,260000
,8050,1959,1959,150.0,856.0,162.0,125.0,1143.0,1143,0,0,1143,308.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,136000
70.0,8294,1971,1971,0.0,0.0,0.0,858.0,858.0,872,0,0,872,480.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,123000
,7920,1920,1950,0.0,0.0,0.0,319.0,319.0,1035,371,0,1406,0.0,0,144,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,,Fa,TA,No,1Fam,89500
100.0,18494,2005,2005,0.0,0.0,0.0,1324.0,1324.0,1324,0,0,1324,430.0,36,23,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,No,1Fam,199500
,7162,1966,1966,41.0,0.0,0.0,876.0,876.0,904,0,0,904,408.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,109900
53.0,10918,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276,804,0,2080,282.0,0,0,0,0,145,0,CompShg,Gambrel,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,Gd,No,1Fam,234000
37.0,4435,2004,2004,169.0,662.0,0.0,186.0,848.0,848,0,0,848,420.0,140,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,TwnhsE,155900
,11250,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104,684,0,1788,304.0,120,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,161500
,14375,1958,1958,541.0,111.0,354.0,354.0,819.0,1344,0,0,1344,525.0,0,118,0,0,233,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Basment,TA,TA,No,1Fam,137500
100.0,9045,1910,1950,0.0,0.0,0.0,840.0,840.0,1128,1128,0,2256,0.0,0,18,18,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,Fa,TA,Mn,2fmCon,76500
97.0,10029,1988,1989,268.0,831.0,0.0,320.0,1151.0,1164,896,0,2060,521.0,0,228,0,0,192,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,No,1Fam,211000
34.0,4060,1998,1999,0.0,266.0,0.0,1139.0,1405.0,1337,0,0,1337,511.0,144,68,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,181000
82.0,9020,1966,1966,183.0,312.0,539.0,276.0,1127.0,1165,0,0,1165,490.0,0,129,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Gd,1Fam,174900
96.0,11777,1966,1966,97.0,328.0,551.0,285.0,1164.0,1320,0,0,1320,564.0,160,68,240,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,Av,1Fam,164500
70.0,10171,2004,2004,168.0,2.0,0.0,1515.0,1517.0,1535,0,0,1535,532.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,214000
80.0,10400,1980,1988,280.0,0.0,0.0,738.0,738.0,1277,767,0,2044,489.0,28,73,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Mn,1Fam,185000
52.0,6240,1929,1950,0.0,80.0,0.0,624.0,704.0,624,512,0,1136,336.0,0,365,80,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,123000
,12150,1979,1979,0.0,1001.0,0.0,0.0,1001.0,1299,0,0,1299,486.0,84,0,222,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,CulDSac,IR1,BuiltIn,TA,TA,Av,1Fam,183500
24.0,2645,1999,2000,456.0,0.0,0.0,776.0,776.0,764,677,0,1441,492.0,206,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,Gd,No,Twnhs,174000
,22692,1953,1953,0.0,587.0,0.0,486.0,1073.0,1630,0,0,1630,649.0,0,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,No,1Fam,130000
60.0,9600,1925,1990,0.0,16.0,0.0,712.0,728.0,832,809,0,1641,546.0,0,0,234,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,178000
74.0,13830,1997,1998,0.0,791.0,0.0,137.0,928.0,928,701,0,1629,482.0,212,34,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,189900
,4435,2003,2004,170.0,685.0,0.0,163.0,848.0,848,0,0,848,420.0,140,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,144000
,5890,1930,2007,0.0,538.0,0.0,278.0,816.0,816,0,0,816,432.0,0,0,96,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,Gd,Gd,Av,1Fam,120500
112.0,10859,1994,1995,0.0,0.0,0.0,1097.0,1097.0,1097,0,0,1097,672.0,392,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,145000
41.0,5330,2000,2000,0.0,1196.0,0.0,298.0,1494.0,1652,0,0,1652,499.0,96,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,251000
72.0,10778,1968,1968,0.0,0.0,0.0,1768.0,1768.0,1768,0,0,1768,0.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,Duplex,136500
74.0,6845,1955,1955,58.0,0.0,0.0,0.0,0.0,1152,0,0,1152,0.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,,Duplex,82500
109.0,21780,1910,1950,0.0,0.0,0.0,0.0,0.0,810,0,0,810,280.0,119,24,0,0,0,0,CompShg,Gable,Grvl,Lvl,Gtl,Inside,Reg,Detchd,Fa,Fa,,1Fam,57625
80.0,10307,2007,2008,176.0,876.0,0.0,474.0,1350.0,1358,0,0,1358,484.0,192,26,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,TwnhsE,212500
32.0,4500,1998,1998,116.0,897.0,0.0,319.0,1216.0,1216,0,0,1216,402.0,0,125,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,FR2,Reg,Attchd,TA,TA,No,Twnhs,164000
75.0,9060,1957,1957,327.0,0.0,0.0,967.0,967.0,967,671,0,1638,384.0,0,21,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,139000
24.0,2160,1999,2000,212.0,510.0,0.0,90.0,600.0,624,628,0,1252,462.0,0,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,Gd,No,Twnhs,160000
70.0,7669,1992,1993,0.0,718.0,110.0,0.0,828.0,883,0,0,883,698.0,100,32,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Av,1Fam,149000
62.0,9858,1968,1968,0.0,510.0,0.0,354.0,864.0,874,0,0,874,288.0,33,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,130000
50.0,10300,1921,1950,0.0,0.0,0.0,576.0,576.0,902,808,0,1710,480.0,12,11,64,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,IR1,Detchd,TA,TA,No,1Fam,140000
65.0,8125,2008,2009,288.0,0.0,0.0,1836.0,1836.0,1836,0,0,1836,517.0,0,175,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Gd,No,1Fam,264500
69.0,14850,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,299.0,268,0,0,0,122,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,141000
35.0,4274,2006,2007,,1106.0,0.0,135.0,1241.0,1241,0,0,1241,569.0,0,116,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,TwnhsE,199900
80.0,9650,1977,1977,360.0,686.0,0.0,664.0,1350.0,1334,0,0,1334,630.0,0,16,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,167900
,14585,1960,1987,85.0,594.0,219.0,331.0,1144.0,1429,0,0,1429,572.0,216,110,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,TA,No,1Fam,181900
75.0,9000,2008,2008,36.0,1078.0,0.0,488.0,1566.0,1566,0,0,1566,750.0,144,168,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,262500
,13774,1977,1992,283.0,432.0,0.0,476.0,908.0,1316,972,0,2288,520.0,321,72,0,0,156,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,Gd,TA,No,1Fam,230000
50.0,5119,1999,2000,60.0,1238.0,0.0,460.0,1698.0,1709,0,0,1709,506.0,97,65,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,Av,TwnhsE,328900
71.0,9254,2005,2005,210.0,119.0,0.0,1602.0,1721.0,1721,0,0,1721,554.0,168,27,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,232698
95.0,10324,2008,2008,140.0,872.0,0.0,382.0,1254.0,1254,0,0,1254,810.0,168,92,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,1Fam,221800
63.0,8375,1941,1973,0.0,336.0,0.0,240.0,576.0,864,486,0,1350,627.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,2Types,TA,TA,No,1Fam,152400
