lot_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,gr_liv_area,low_qual_fin_sf,year_remod/add,mas_vnr_area,year_built,yr_sold,bsmt_impact,basement_volume,basement_visible_surface_area,structure_square_footage,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,saleprice
9464,288.0,0,0,0,0,130,0,1080,0,1958,135.0,1958,2008,0.0,3240.0,810.0,2160.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,136000
10400,546.0,198,36,0,0,0,0,1779,0,1998,0.0,1998,2009,866.0,3464.0,866.0,2645.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,197900
5310,255.0,394,0,0,0,0,0,1635,0,2003,0.0,1910,2006,0.0,1455.0,363.75,2120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,117000
7406,632.0,105,54,0,0,0,0,1220,0,2006,84.0,2006,2006,1199.0,4796.0,1199.0,2419.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,194000
10106,0.0,140,0,0,0,0,0,1355,0,1999,0.0,1940,2008,0.0,1932.0,483.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,127500
9639,342.0,0,0,160,0,0,0,1798,0,1950,0.0,1900,2007,0.0,3225.0,806.25,2873.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137000
10050,336.0,0,0,0,0,0,0,1216,0,1955,0.0,1955,2007,0.0,3648.0,912.0,2432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129500
7506,288.0,84,0,96,0,0,0,1159,0,1950,0.0,1925,2008,0.0,2241.0,560.25,1906.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,114000
8480,336.0,158,0,102,0,0,0,1216,0,1950,0.0,1947,2008,0.0,2496.0,624.0,2048.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,118500
6000,208.0,0,0,112,0,0,0,1158,0,1950,0.0,1929,2008,0.0,2586.0,646.5,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,120000
8847,484.0,146,40,0,0,0,0,1538,0,2005,148.0,2005,2007,1538.0,6152.0,1538.0,3076.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,260000
8294,480.0,0,0,0,0,0,0,872,0,1971,0.0,1971,2007,0.0,2574.0,643.5,1730.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,123000
18494,430.0,36,23,0,0,0,0,1324,0,2005,0.0,2005,2010,0.0,5296.0,1324.0,2648.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,199500
10918,282.0,0,0,0,0,145,0,2080,0,2004,0.0,1926,2009,0.0,5104.0,1276.0,3356.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,234000
4435,420.0,140,0,0,0,0,0,848,0,2004,169.0,2004,2006,424.0,3392.0,848.0,1696.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,155900
9045,0.0,0,18,18,0,0,0,2256,0,1950,0.0,1910,2010,420.0,2520.0,630.0,3096.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,76500
10029,521.0,0,228,0,0,192,0,2060,0,1989,268.0,1988,2007,0.0,4604.0,1151.0,3211.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,211000
4060,511.0,144,68,0,0,0,0,1337,0,1999,0.0,1998,2008,0.0,5620.0,1405.0,2742.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,181000
9020,490.0,0,129,0,0,0,0,1165,0,1966,183.0,1966,2008,2254.0,3381.0,845.25,2292.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,174900
11777,564.0,160,68,240,0,0,0,1320,0,1966,97.0,1966,2006,1164.0,3492.0,873.0,2484.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,164500
10171,532.0,0,0,0,0,0,0,1535,0,2004,168.0,2004,2010,0.0,6068.0,1517.0,3052.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,214000
10400,489.0,28,73,0,0,0,0,2044,0,1988,280.0,1980,2008,369.0,2952.0,738.0,2782.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,185000
6240,336.0,0,365,80,0,0,0,1136,0,1950,0.0,1929,2008,0.0,2112.0,528.0,1840.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,123000
2645,492.0,206,0,0,0,0,0,1441,0,2000,456.0,1999,2007,0.0,3104.0,776.0,2217.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,174000
9600,546.0,0,0,234,0,0,0,1641,0,1990,0.0,1925,2006,0.0,2184.0,546.0,2369.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178000
13830,482.0,212,34,0,0,0,0,1629,0,1998,0.0,1997,2010,0.0,3712.0,928.0,2557.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,189900
10859,672.0,392,64,0,0,0,0,1097,0,1995,0.0,1994,2009,0.0,4388.0,1097.0,2194.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,145000
5330,499.0,96,48,0,0,0,0,1652,0,2000,0.0,2000,2007,1494.0,5976.0,1494.0,3146.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,251000
10778,0.0,0,0,0,0,0,0,1768,0,1968,0.0,1968,2010,0.0,5304.0,1326.0,3536.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,136500
6845,0.0,0,0,0,0,0,0,1152,0,1955,58.0,1955,2008,,,,1152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82500
21780,280.0,119,24,0,0,0,0,810,0,1950,0.0,1910,2009,,,,810.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57625
10307,484.0,192,26,0,0,0,0,1358,0,2008,176.0,2007,2009,0.0,5400.0,1350.0,2708.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,212500
4500,402.0,0,125,0,0,0,0,1216,0,1998,116.0,1998,2006,0.0,6080.0,1520.0,2432.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,164000
9060,384.0,0,21,0,0,0,0,1638,0,1957,327.0,1957,2006,0.0,2901.0,725.25,2605.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,139000
2160,462.0,0,48,0,0,0,0,1252,0,2000,212.0,1999,2008,0.0,2400.0,600.0,1852.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,160000
7669,698.0,100,32,0,0,0,0,883,0,1993,0.0,1992,2009,828.0,3312.0,828.0,1711.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,149000
9858,288.0,33,0,0,0,0,0,874,0,1968,0.0,1968,2009,0.0,2592.0,648.0,1738.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,130000
10300,480.0,12,11,64,0,0,0,1710,0,1950,0.0,1921,2010,0.0,1728.0,432.0,2286.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
8125,517.0,0,175,0,0,0,0,1836,0,2009,288.0,2008,2009,0.0,7344.0,1836.0,3672.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264500
14850,299.0,268,0,0,0,122,0,1092,0,1957,0.0,1957,2006,0.0,3276.0,819.0,2184.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,141000
4274,569.0,0,116,0,0,0,0,1241,0,2007,,2006,2007,0.0,4964.0,1241.0,2482.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,199900
9650,630.0,0,16,0,0,0,0,1334,0,1977,360.0,1977,2009,0.0,5400.0,1350.0,2684.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,167900
9000,750.0,144,168,0,0,0,0,1566,0,2008,36.0,2008,2010,1566.0,6264.0,1566.0,3132.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,262500
5119,506.0,97,65,0,0,0,0,1709,0,2000,60.0,1999,2008,1698.0,8490.0,2122.5,3407.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,328900
9254,554.0,168,27,0,0,0,0,1721,0,2005,210.0,2005,2007,0.0,6884.0,1721.0,3442.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,232698
10324,810.0,168,92,0,0,0,0,1254,0,2008,140.0,2008,2009,1254.0,5016.0,1254.0,2508.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,221800
8375,627.0,0,0,0,0,0,0,1350,0,1973,0.0,1941,2008,0.0,1728.0,432.0,1926.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,152400
9750,451.0,74,234,0,0,0,0,1630,0,2001,171.0,2000,2009,0.0,6520.0,1630.0,3260.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,213000
7632,449.0,100,77,0,0,0,0,1585,0,2005,96.0,2005,2006,0.0,3136.0,784.0,2369.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,184900
15750,375.0,0,0,0,0,0,0,1336,0,1953,56.0,1953,2006,582.5,3495.0,873.75,2501.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,157000
10400,478.0,240,141,0,0,0,0,1353,0,1999,253.0,1979,2007,0.0,5036.0,1259.0,2612.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,192350
8800,440.0,0,0,0,0,0,0,1200,0,1966,202.0,1966,2007,0.0,3522.0,880.5,2374.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,163500
11839,514.0,192,121,0,0,0,0,2329,0,1990,99.0,1990,2008,0.0,5900.0,1475.0,3804.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,262280
9135,532.0,192,74,0,0,0,0,1536,0,2003,113.0,2002,2008,1536.0,6144.0,1536.0,3072.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,214000
14115,470.0,0,0,280,0,0,0,1811,0,2004,0.0,1956,2006,0.0,3219.0,804.75,2884.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,230000
14154,947.0,192,62,0,0,0,0,2172,0,2006,350.0,2006,2007,0.0,5315.0,1328.75,3235.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,280000
6565,720.0,0,444,0,0,0,0,1073,0,1980,0.0,1957,2007,0.0,3219.0,804.75,2146.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,140000
7700,442.0,0,124,216,0,0,0,1839,0,1966,351.0,1966,2010,0.0,2268.0,567.0,2595.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,155000
4761,0.0,0,0,105,0,0,0,1020,0,1950,0.0,1918,2006,0.0,3060.0,765.0,2040.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64500
12361,1017.0,450,92,0,0,0,0,1802,0,1993,85.0,1993,2010,0.0,3784.0,946.0,2748.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,218000
9720,576.0,0,0,0,0,0,0,1009,0,1977,51.0,1977,2007,995.0,2985.0,746.25,2004.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,160000
8640,598.0,0,141,0,0,0,0,1338,0,2007,0.0,2007,2007,0.0,5352.0,1338.0,2676.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,208900
47007,624.0,0,372,0,0,0,0,3820,0,1996,0.0,1959,2008,,,,3820.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,284700
3180,540.0,0,102,0,0,0,0,1392,0,2007,0.0,2007,2008,0.0,2756.0,689.0,2081.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,146000
14963,500.0,120,30,0,0,224,0,1288,0,1996,0.0,1996,2008,0.0,5040.0,1260.0,2548.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245500
5000,160.0,0,0,101,0,0,0,1013,0,1950,0.0,1926,2008,0.0,2976.0,744.0,2005.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113000
16870,932.0,99,82,0,0,0,0,1782,0,2005,238.0,2004,2009,3564.0,8910.0,2227.5,3564.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,296000
14157,676.0,178,51,0,0,0,0,1922,0,2006,200.0,2005,2007,3844.0,9610.0,2402.5,3844.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,377426
12456,786.0,216,48,0,0,0,0,1718,0,2007,230.0,2006,2009,3400.0,8500.0,2125.0,3418.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,337500
14836,949.0,226,235,0,0,0,0,2492,0,2005,730.0,2004,2009,4984.0,12460.0,3115.0,4984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,552000
6956,265.0,0,0,0,0,0,0,936,0,1950,0.0,1948,2006,312.0,1248.0,312.0,1560.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,97900
7862,676.0,0,102,0,0,0,0,1218,0,2009,0.0,2009,2009,0.0,4872.0,1218.0,2436.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,208300
8924,527.0,120,155,0,0,0,0,1724,0,1999,0.0,1998,2008,880.0,3520.0,880.0,2604.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,188000
13710,282.0,289,0,0,0,0,0,1558,0,1950,0.0,1950,2007,0.0,2730.0,682.5,2468.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,152000
12552,678.0,0,136,0,0,0,0,1947,0,2005,0.0,2004,2010,0.0,3964.0,991.0,2938.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,254900
14565,483.0,144,74,0,0,0,0,1657,0,1995,145.0,1994,2008,832.0,3328.0,832.0,2489.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,189000
18559,550.0,200,0,0,0,0,0,2064,0,1978,383.0,1978,2008,0.0,8192.0,2048.0,4112.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,235000
10880,240.0,0,48,0,0,0,0,1164,0,1950,0.0,1950,2008,0.0,3492.0,873.0,2328.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125000
2280,308.0,0,30,0,0,0,0,836,0,1975,0.0,1975,2010,0.0,3344.0,836.0,1672.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120000
31250,270.0,0,0,135,0,0,0,1600,0,1951,0.0,1951,2006,,,,1600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,81500
11841,0.0,0,32,0,0,0,0,816,0,1990,104.0,1990,2007,816.0,3264.0,816.0,1632.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,118500
9187,478.0,195,130,0,0,0,0,1766,0,2009,162.0,2009,2009,883.0,8830.0,2207.5,3532.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,370878
6270,871.0,0,0,0,0,0,0,2002,0,1950,0.0,1949,2007,0.0,3003.0,750.75,3003.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,145000
3087,437.0,100,16,0,0,0,0,1364,0,2006,14.0,2006,2006,1220.0,4880.0,1220.0,2584.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,210250
13450,492.0,146,91,0,0,0,0,1861,0,2002,0.0,2002,2006,0.0,3664.0,916.0,2777.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,200000
10125,539.0,0,0,0,0,0,0,1734,0,1977,0.0,1977,2009,,,,1734.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126000
8146,281.0,0,0,168,0,111,0,1039,0,2003,0.0,1900,2009,0.0,810.0,202.5,1444.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114000
9600,720.0,0,0,160,0,0,0,1510,0,1950,0.0,1910,2009,0.0,1354.0,338.5,2187.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,87500
12328,729.0,120,32,0,0,0,0,2541,0,2005,146.0,2005,2007,574.5,5745.0,1436.25,3690.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,349265
10141,845.0,210,36,0,0,0,0,1512,0,2004,264.0,2004,2009,3024.0,6048.0,1512.0,3024.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,203000
8529,527.0,290,39,0,0,0,0,1434,0,2001,0.0,2001,2009,0.0,5816.0,1454.0,2888.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,189000
8127,628.0,0,45,0,0,0,0,1653,0,2003,0.0,2003,2009,0.0,3248.0,812.0,2465.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,209000
8400,357.0,0,235,0,0,0,0,2007,0,1950,0.0,1900,2009,458.5,1834.0,458.5,2924.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160000
10751,431.0,136,47,0,0,0,0,1037,0,1974,44.0,1974,2007,2074.0,2074.0,518.5,2074.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,129000
10010,418.0,240,38,0,0,0,0,1389,0,1975,0.0,1974,2006,1389.0,5556.0,1389.0,2778.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,170000
4280,352.0,0,0,34,0,0,0,694,0,2002,0.0,1913,2007,0.0,1320.0,330.0,1134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90350
9600,0.0,0,8,128,0,0,0,1096,0,1950,0.0,1924,2008,0.0,1716.0,429.0,1668.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,79000
9800,552.0,256,0,0,0,0,0,894,0,1972,0.0,1972,2006,0.0,2682.0,670.5,1788.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,149900
7560,576.0,0,0,0,0,0,0,864,0,1971,0.0,1971,2008,0.0,3456.0,864.0,1728.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,123000
9600,779.0,0,0,90,0,0,0,1774,0,1950,0.0,1900,2006,0.0,3285.0,821.25,2869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87000
9880,358.0,203,0,0,0,0,576,1118,0,1977,0.0,1977,2008,1096.0,3288.0,822.0,2214.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,171000
9600,288.0,0,0,96,0,0,0,1252,0,1950,0.0,1950,2008,0.0,3096.0,774.0,2284.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,119000
7931,672.0,0,0,0,0,0,0,1148,0,1959,0.0,1959,2009,0.0,3444.0,861.0,2296.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,132500
8521,336.0,0,0,0,0,0,0,912,0,1967,0.0,1967,2010,0.0,2736.0,684.0,1824.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,125000
8741,0.0,118,0,0,0,0,0,1195,0,1950,0.0,1946,2007,0.0,3585.0,896.25,2390.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98500
12461,757.0,0,114,192,0,0,0,1624,0,1995,0.0,1994,2006,0.0,6496.0,1624.0,3248.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,262000
6950,444.0,0,0,0,0,0,0,914,0,1979,40.0,1979,2009,0.0,2742.0,685.5,1828.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,134900
16905,308.0,0,104,0,0,0,0,1328,0,1959,0.0,1959,2007,2700.0,4050.0,1012.5,2678.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,170000
7155,225.0,0,0,116,0,0,0,1461,0,1991,0.0,1926,2007,0.0,2058.0,514.5,2147.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,135000
7697,462.0,0,0,0,0,0,0,1258,0,2007,0.0,2007,2007,0.0,4984.0,1246.0,2504.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,173500
7800,230.0,103,0,0,0,0,0,2008,0,2002,0.0,1948,2006,0.0,2688.0,672.0,2904.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225000
8775,299.0,0,64,0,0,0,0,990,0,1994,0.0,1994,2007,0.0,3960.0,990.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,126000
