,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sqft,total_bath,total_porch_sf,total_home_quality,sqft_to_lot_ratio,sqft_to_quality_ratio,bed_to_bath_ratio,bsmt_to_totalsqft_ratio,porch_to_totalsqft_ratio,diff_grnd_livarea_totalsqft,size_relative_to_the_neighbors,lot_frontage_relative_to_the_neighbors,lot_area_relative_to_the_neighbors,remodeled_relative_to_the_neighbors,built_relative_to_the_neighbors,houses_in_neighborhood_with_basement,houses_in_neighborhood_with_garage,houses_in_neighborhood_with_fireplace,houses_in_neighborhood_with_pool,sqft_to_rooms_ratio,lot_frontage_to_lot_area_ratio
327,1681,120,RL,68.87899941826643,4928,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,958.0,1078.0,GasA,TA,Y,SBrkr,958,0,0,958,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1977.0,RFn,2.0,TA,TA,Y,0,205,0,0,0,0,Gd,MnPrv,Shed,0,2,2007,WD ,128000,958,2.0,205,11,0.19439935064935066,87.0909090909091,1.0,1.1252609603340293,0.2139874739039666,0,17,30.051705848133317,2678.6470588235293,1976.0,1976.0,17,17,17,17,191.6,0.01397706968714822
328,1773,20,RL,68.87899941826643,12692,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228,0,0,3228,1.0,0.0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2.0,TA,TA,Y,264,75,291,0,0,0,Gd,MnPrv,Shed,0,5,2007,WD ,430000,3228,3.0,366,13,0.2543334383863851,248.30769230769232,1.3333333333333333,0.9913258983890955,0.11338289962825279,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,322.8,0.005426961819907535
329,1825,20,RL,84.0,7476,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,1,3,1,TA,5,Typ,0,Gd,Detchd,1991.0,Fin,2.0,TA,TA,Y,188,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD ,145000,1040,1.5,0,12,0.13911182450508294,86.66666666666667,2.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,208.0,0.011235955056179775
330,2208,50,RL,53.0,5362,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,Ex,Y,SBrkr,661,589,0,1250,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,TA,TA,Y,242,0,81,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD ,139000,1250,2.0,81,11,0.2331219694143976,113.63636363636364,1.5,0.5288,0.0648,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,156.25,0.00988437150317046
331,1646,80,RL,78.0,12090,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0,1868,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,TA,TA,Y,268,112,0,0,147,0,Gd,MnPrv,Shed,0,1,2007,WD ,178000,1868,3.5,259,13,0.15450785773366418,143.69230769230768,0.8571428571428571,0.31316916488222696,0.1386509635974304,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,266.85714285714283,0.0064516129032258064
332,1060,60,RL,96.0,12539,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,10,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1082.0,Unf,0.0,538.0,1620.0,GasA,Ex,Y,SBrkr,1632,1158,0,2790,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Ex,BuiltIn,2005.0,Fin,4.0,TA,TA,Y,30,200,0,0,192,0,Gd,MnPrv,Shed,0,6,2008,WD ,460000,2790,2.5,392,15,0.22250578196028392,186.0,1.6,0.5806451612903226,0.14050179211469535,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,279.0,0.0076561129276656835
333,748,75,RL,68.87899941826643,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,Gd,N,FuseA,1445,689,0,2134,0.0,0.0,2,0,5,1,Gd,10,Typ,0,Gd,Detchd,1930.0,Unf,2.0,TA,TA,Y,0,60,268,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,214500,2134,2.0,328,12,0.17950874831763122,177.83333333333334,2.5,0.39550140581068416,0.15370196813495782,0,76,57.34571048038946,7017.394736842105,1950.0,1932.5,76,76,76,76,213.4,0.00579399389453789
334,2846,190,RH,68.87899941826643,7082,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Gd,Y,SBrkr,948,980,0,1928,0.0,0.0,2,0,5,2,TA,10,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,N,0,0,228,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD ,160000,1928,2.0,228,13,0.27223948037277607,148.30769230769232,2.5,0.3558091286307054,0.11825726141078838,0,32,58.714968731820825,7289.28125,1950.0,1928.0,32,32,32,32,192.8,0.009725924797834854
335,493,60,RL,68.87899941826643,8755,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772.0,Unf,0.0,220.0,992.0,GasA,Ex,Y,SBrkr,1022,1038,0,2060,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,TA,TA,Y,0,0,0,168,0,0,Gd,GdPrv,Shed,0,6,2009,WD ,214000,2060,2.5,168,12,0.23529411764705882,171.66666666666666,1.2,0.4815533980582524,0.08155339805825243,0,116,70.99484463701828,11143.068965517241,2000.0,2000.0,116,116,116,116,257.5,0.007867389996375377
336,694,50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861,517,0,1378,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,1920.0,Unf,1.0,Fa,Fa,P,54,0,40,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD ,128900,1378,1.0,40,14,0.3377450980392157,98.42857142857143,3.0,0.6538461538461539,0.02902757619738752,0,163,63.0262208374822,8439.61963190184,1965.0,1920.0,163,163,163,163,229.66666666666666,0.016666666666666666
337,2283,190,RL,68.87899941826643,32463,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622,0,0,1622,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4.0,TA,TA,Y,439,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD ,168000,1622,1.0,0,8,0.049964575054677635,202.75,3.0,0.7700369913686806,0.0,0,82,74.10906085500646,11647.329268292682,1984.0,1980.5,82,82,82,82,231.71428571428572,0.002121769381088206
338,1800,60,FV,112.0,12217,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,None,98.79773063640849,Gd,TA,PConc,Ex,TA,Av,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,Ex,Y,SBrkr,955,925,0,1880,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,TA,TA,Y,168,127,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,New,310013,1880,2.5,127,13,0.1538839322255873,144.6153846153846,1.2,0.5079787234042553,0.0675531914893617,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,235.0,0.009167553409183925
339,1632,120,RL,68.87899941826643,3696,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,1,2,1,Gd,5,Typ,0,Gd,Attchd,1987.0,RFn,2.0,TA,TA,Y,0,74,137,0,0,0,Gd,MnPrv,Shed,0,10,2007,WD ,170000,1088,1.5,211,13,0.2943722943722944,83.6923076923077,1.3333333333333333,0.9871323529411765,0.19393382352941177,0,38,60.987263096659625,11892.947368421053,2003.5,2003.5,38,38,38,38,217.6,0.018636092916197628
340,2624,20,RL,70.0,7560,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,Y,FuseA,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1959.0,RFn,1.0,TA,TA,Y,140,0,252,0,0,0,Gd,GdWo,Shed,0,7,2006,WD ,133700,1040,1.0,252,10,0.13756613756613756,104.0,3.0,1.0,0.2423076923076923,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,173.33333333333334,0.009259259259259259
341,2197,70,RL,55.0,10592,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,602.0,GasA,TA,Y,SBrkr,900,602,0,1502,0.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1.0,TA,TA,Y,96,0,112,0,53,0,Gd,MnPrv,Shed,0,8,2007,WD ,165000,1502,1.5,165,13,0.14180513595166164,115.53846153846153,2.0,0.4007989347536618,0.10985352862849534,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,214.57142857142858,0.005192598187311178
342,1045,160,RM,21.0,1680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0.0,125.0,483.0,GasA,TA,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1971.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2008,WD ,89500,987,1.5,0,9,0.5875,109.66666666666667,1.3333333333333333,0.48936170212765956,0.0,0,19,21.31578947368421,1798.1052631578948,1972.0,1972.0,19,19,19,19,197.4,0.0125
343,2549,190,RL,75.0,10382,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,513.0,Unf,0.0,75.0,588.0,GasA,TA,Y,SBrkr,1095,0,0,1095,1.0,0.0,1,0,2,1,TA,6,Typ,0,Gd,Attchd,1958.0,RFn,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2006,ConLD,140000,1095,1.0,0,11,0.10547100751300327,99.54545454545455,2.0,0.536986301369863,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,182.5,0.007224041610479676
344,2829,160,RM,24.0,2522,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Gd,Detchd,2004.0,Unf,2.0,TA,TA,Y,0,40,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD ,134000,1709,2.0,40,12,0.6776367961934973,142.41666666666666,1.5,0.5675833820947923,0.023405500292568753,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,244.14285714285714,0.00951625693893735
345,2480,60,RL,70.0,9370,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,758.0,Unf,0.0,78.0,836.0,GasA,Ex,Y,SBrkr,844,887,0,1731,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,1992.0,RFn,2.0,TA,TA,Y,307,85,0,0,224,0,Gd,MnPrv,Othr,3000,10,2006,WD ,248500,1731,2.5,309,11,0.18473852721451442,157.36363636363637,1.2,0.4829578278451762,0.17850953206239167,0,87,70.27066658642754,10159.494252873563,1994.0,1993.0,87,87,87,87,247.28571428571428,0.007470651013874066
346,2724,80,RL,68.87899941826643,10246,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,0.0,648.0,GasA,Ex,Y,SBrkr,960,0,0,960,1.0,1.0,0,0,0,1,TA,3,Typ,0,Gd,Attchd,1965.0,Unf,1.0,TA,TA,Y,88,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD ,145000,960,0.0,0,13,0.09369510052703495,73.84615384615384,inf,0.675,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,320.0,0.006722525806975057
347,2352,60,RL,85.0,11475,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,550.0,Unf,0.0,163.0,713.0,GasA,TA,Y,SBrkr,811,741,0,1552,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,TA,TA,Y,209,208,0,0,0,0,Gd,MnPrv,Shed,0,2,2006,WD ,179900,1552,2.5,208,12,0.13525054466230937,129.33333333333334,1.2,0.45940721649484534,0.13402061855670103,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,258.6666666666667,0.007407407407407408
348,1783,20,RL,75.0,9986,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1795.0,1795.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,TA,TA,Y,0,49,0,0,0,0,Gd,MnPrv,Shed,0,2,2007,New,147000,1795,2.0,49,13,0.17975165231323853,138.07692307692307,1.0,1.0,0.027298050139275765,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,256.42857142857144,0.007510514720608852
349,338,60,RL,63.0,10475,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,0.0,166.0,624.0,GasA,Gd,Y,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1993.0,Unf,2.0,TA,TA,Y,22,0,0,0,0,0,Gd,GdWo,Shed,0,3,2010,WD ,136000,1274,1.5,0,10,0.12162291169451074,127.4,2.0,0.4897959183673469,0.0,0,82,74.10906085500646,11647.329268292682,1984.0,1980.5,82,82,82,82,212.33333333333334,0.006014319809069212
350,196,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,Unf,0.0,308.0,572.0,GasA,Ex,Y,FuseA,848,348,0,1196,0.0,1.0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1973.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD ,128000,1196,1.5,0,12,0.19933333333333333,99.66666666666667,2.0,0.4782608695652174,0.0,0,76,57.34571048038946,7017.394736842105,1950.0,1932.5,76,76,76,76,199.33333333333334,0.008333333333333333
351,762,20,RL,50.0,4280,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Ex,Y,FuseA,704,0,0,704,0.0,1.0,1,0,2,1,Fa,4,Typ,0,Gd,CarPort,1946.0,Unf,1.0,TA,TA,Y,0,0,24,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD ,88750,704,1.0,24,13,0.16448598130841122,54.15384615384615,2.0,0.7954545454545454,0.03409090909090909,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,176.0,0.011682242990654205
352,151,20,RL,119.0,10895,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1955.0,Unf,1.0,TA,TA,Y,0,0,205,0,0,0,Gd,GdWo,Shed,0,6,2010,WD ,122500,972,1.0,205,11,0.08921523634694814,88.36363636363636,3.0,1.0,0.2109053497942387,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,194.4,0.010922441486920606
353,158,50,RL,78.0,17503,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1.0,TA,TA,Y,192,0,0,0,0,0,Gd,MnPrv,Shed,0,1,2010,WD ,97500,1458,1.0,0,11,0.08330000571330629,132.54545454545453,3.0,0.6255144032921811,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,243.0,0.0044563789064731765
354,2572,20,RL,109.0,9723,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,TA,Y,SBrkr,1008,0,0,1008,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1963.0,RFn,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD ,135000,1008,1.0,0,13,0.10367170626349892,77.53846153846153,2.0,1.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,201.6,0.01121053172889026
355,1686,20,RL,90.0,11694,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,48.0,Unf,0.0,1774.0,1822.0,GasA,Ex,Y,SBrkr,1828,0,0,1828,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3.0,TA,TA,Y,0,108,0,0,260,0,Gd,MnPrv,Shed,0,7,2007,New,314813,1828,2.0,368,14,0.15631948007525226,130.57142857142858,1.5,0.9967177242888403,0.2013129102844639,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,203.11111111111111,0.007696254489481785
356,943,50,C (all),105.0,8470,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1013.0,1013.0,GasA,TA,N,SBrkr,1013,0,513,1526,0.0,0.0,1,0,2,1,Fa,6,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,N,0,0,156,0,0,0,Gd,MnPrv,Shed,0,10,2009,ConLD,85000,1013,1.0,156,5,0.11959858323494688,202.6,2.0,1.0,0.1539980256663376,513,69,62.397028943352645,8359.695652173914,1950.0,1925.0,69,69,69,69,168.83333333333334,0.012396694214876033
357,735,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1999.0,Unf,2.0,TA,TA,N,210,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,134900,1176,1.0,0,15,0.196,78.4,2.0,0.5935374149659864,0.0,0,76,57.34571048038946,7017.394736842105,1950.0,1932.5,76,76,76,76,294.0,0.008333333333333333
358,2741,20,RL,70.0,10519,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,GasA,Gd,Y,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Gd,Attchd,1955.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2006,WD ,137000,1057,1.0,0,13,0.10048483696168838,81.3076923076923,3.0,1.0,0.0,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,176.16666666666666,0.006654624964350223
359,1106,20,RL,91.0,10437,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,Y,SBrkr,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3.0,TA,TA,Y,236,46,0,0,0,0,Gd,MnPrv,Shed,0,8,2008,WD ,350000,2113,2.5,46,14,0.2024528121107598,150.92857142857142,0.8,0.9981069569332702,0.021769995267392334,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,301.85714285714283,0.008718980549966466
360,2375,20,RL,65.0,7514,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,373.0,Rec,108.0,462.0,943.0,GasA,TA,Y,SBrkr,1387,0,0,1387,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1974.0,RFn,1.0,TA,TA,Y,0,0,240,0,0,0,Gd,MnPrv,Shed,0,9,2006,WD ,145000,1387,1.0,240,12,0.18458876763375034,115.58333333333333,3.0,0.6798846431146359,0.17303532804614274,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,231.16666666666666,0.00865051903114187
